TRACK,LABEL,METHOD,CURVE
22,feature.Seral.CWHvm_HW_CW_L.young,,9
22,feature.Seral.immature,,153
22,feature.Seral.mature,,154
22,feature.Seral.overmature,,7
22,feature.Seral.regenerating,,8
22,feature.Seral.young,,9
22,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,159
22,feature.Yield.managed.Total,,160
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_L,,150
23,feature.Area.og1.total,,150
23,feature.Area.og2.CWHvm_HW_CW_L,,1
23,feature.Area.og2.total,,1
23,feature.BasalArea000.managed.CWHvm_HW_CW_L,,168
23,feature.DBHg000.managed.CWHvm_HW_CW_L,,158
23,feature.Height.managed.CWHvm_HW_CW_L,,157
23,feature.MAI.managed.CWHvm_HW_CW_L,,169
23,feature.QMD.managed.CWHvm_HW_CW_L,,158
23,feature.SPH000.managed.CWHvm_HW_CW_L,,170
23,feature.Seral.CWHvm_HW_CW_L.immature,,153
23,feature.Seral.CWHvm_HW_CW_L.mature,,154
23,feature.Seral.CWHvm_HW_CW_L.overmature,,7
23,feature.Seral.CWHvm_HW_CW_L.regenerating,,8
23,feature.Seral.CWHvm_HW_CW_L.young,,9
23,feature.Seral.immature,,153
23,feature.Seral.mature,,154
23,feature.Seral.overmature,,7
23,feature.Seral.regenerating,,8
23,feature.Seral.young,,9
23,feature.StemCount000.managed.CWHvm_HW_CW_L,,170
23,feature.StemCount125.managed.CWHvm_HW_CW_L,,171
23,feature.StemCount175.managed.CWHvm_HW_CW_L,,172
23,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,159
23,feature.Yield.managed.Total,,160
24,feature.Area.og1.CWHvm_FDC_HW_L,,150
24,feature.Area.og1.total,,150
24,feature.Area.og2.CWHvm_FDC_HW_L,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.Height.unmanaged.CWHvm_FDC_HW_L,,173
24,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,174
24,feature.Seral.CWHvm_FDC_HW_L.immature,,175
24,feature.Seral.CWHvm_FDC_HW_L.mature,,176
24,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
24,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
24,feature.Seral.CWHvm_FDC_HW_L.young,,9
24,feature.Seral.immature,,175
24,feature.Seral.mature,,176
24,feature.Seral.overmature,,7
24,feature.Seral.regenerating,,8
24,feature.Seral.young,,9
24,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_L,,177
24,feature.Yield.unmanaged.Total,,178
25,feature.Area.managed,,2
25,feature.Area.og1.CWHvm_FDC_HW_L,,150
25,feature.Area.og1.total,,150
25,feature.Area.og2.CWHvm_FDC_HW_L,,1
25,feature.Area.og2.total,,1
25,feature.BasalArea000.managed.CWHvm_FDC_HW_L,,179
25,feature.DBHg000.managed.CWHvm_FDC_HW_L,,180
25,feature.Height.managed.CWHvm_FDC_HW_L,,181
25,feature.MAI.managed.CWHvm_FDC_HW_L,,182
25,feature.QMD.managed.CWHvm_FDC_HW_L,,180
25,feature.SPH000.managed.CWHvm_FDC_HW_L,,183
25,feature.Seral.CWHvm_FDC_HW_L.immature,,175
25,feature.Seral.CWHvm_FDC_HW_L.mature,,176
25,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
25,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
25,feature.Seral.CWHvm_FDC_HW_L.young,,9
25,feature.Seral.immature,,175
25,feature.Seral.mature,,176
25,feature.Seral.overmature,,7
25,feature.Seral.regenerating,,8
25,feature.Seral.young,,9
25,feature.StemCount000.managed.CWHvm_FDC_HW_L,,183
25,feature.StemCount125.managed.CWHvm_FDC_HW_L,,184
25,feature.StemCount175.managed.CWHvm_FDC_HW_L,,185
25,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,90
25,feature.Yield.managed.Total,,186
26,feature.Area.managed,,2
26,feature.Area.og1.CWHvm_FDC_HW_L,,150
26,feature.Area.og1.total,,150
26,feature.Area.og2.CWHvm_FDC_HW_L,,1
26,feature.Area.og2.total,,1
26,feature.Height.managed.CWHvm_FDC_HW_L,,181
26,feature.QMD.managed.CWHvm_FDC_HW_L,,180
26,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,115
26,feature.Yield.managed.Total,,186
27,feature.Area.managed,,2
27,feature.Area.og1.CWHvm_FDC_HW_L,,150
27,feature.Area.og1.total,,150
27,feature.Area.og2.CWHvm_FDC_HW_L,,1
27,feature.Area.og2.total,,1
27,feature.Height.managed.CWHvm_FDC_HW_L,,181
27,feature.QMD.managed.CWHvm_FDC_HW_L,,197
27,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,198
27,feature.Yield.managed.Total,,199
28,feature.Area.managed,,2
28,feature.Area.og1.CWHvm_FDC_HW_L,,150
28,feature.Area.og1.total,,150
28,feature.Area.og2.CWHvm_FDC_HW_L,,1
28,feature.Area.og2.total,,1
28,feature.Height.managed.CWHvm_FDC_HW_L,,181
28,feature.QMD.managed.CWHvm_FDC_HW_L,,203
28,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,198
28,feature.Yield.managed.Total,,204
29,feature.Area.managed,,2
29,feature.Area.og1.CWHvm_FDC_HW_L,,150
29,feature.Area.og1.total,,150
29,feature.Area.og2.CWHvm_FDC_HW_L,,1
29,feature.Area.og2.total,,1
29,feature.Height.managed.CWHvm_FDC_HW_L,,181
29,feature.QMD.managed.CWHvm_FDC_HW_L,,208
29,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,198
29,feature.Yield.managed.Total,,209
30,feature.Area.managed,,2
30,feature.Area.og1.CWHvm_FDC_HW_L,,150
30,feature.Area.og1.total,,150
30,feature.Area.og2.CWHvm_FDC_HW_L,,1
30,feature.Area.og2.total,,1
30,feature.Height.managed.CWHvm_FDC_HW_L,,181
30,feature.QMD.managed.CWHvm_FDC_HW_L,,212
30,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,198
30,feature.Yield.managed.Total,,213
31,feature.Area.og1.CWHvm_CW_HW_M,,216
31,feature.Area.og1.total,,216
31,feature.Area.og2.CWHvm_CW_HW_M,,1
31,feature.Area.og2.total,,1
31,feature.Area.unmanaged,,2
31,feature.Height.unmanaged.CWHvm_CW_HW_M,,217
31,feature.QMD.unmanaged.CWHvm_CW_HW_M,,218
31,feature.Seral.CWHvm_CW_HW_M.immature,,153
31,feature.Seral.CWHvm_CW_HW_M.mature,,154
31,feature.Seral.CWHvm_CW_HW_M.overmature,,7
31,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
31,feature.Seral.CWHvm_CW_HW_M.young,,9
31,feature.Seral.immature,,153
31,feature.Seral.mature,,154
31,feature.Seral.overmature,,7
31,feature.Seral.regenerating,,8
31,feature.Seral.young,,9
31,feature.StemsPerHa.unmanaged.CWHvm_CW_HW_M,,219
31,feature.Yield.unmanaged.Total,,220
32,feature.Area.managed,,2
32,feature.Area.og1.CWHvm_CW_HW_M,,216
32,feature.Area.og1.total,,216
32,feature.Area.og2.CWHvm_CW_HW_M,,1
32,feature.Area.og2.total,,1
32,feature.Height.managed.CWHvm_CW_HW_M,,221
32,feature.QMD.managed.CWHvm_CW_HW_M,,222
32,feature.Seral.CWHvm_CW_HW_M.immature,,153
32,feature.Seral.CWHvm_CW_HW_M.mature,,154
32,feature.Seral.CWHvm_CW_HW_M.overmature,,7
32,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
32,feature.Seral.CWHvm_CW_HW_M.young,,9
32,feature.Seral.immature,,153
32,feature.Seral.mature,,154
32,feature.Seral.overmature,,7
32,feature.Seral.regenerating,,8
32,feature.Seral.young,,9
32,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,19
32,feature.Yield.managed.Total,,223
33,feature.Area.managed,,2
33,feature.Area.og1.CWHvm_CW_HW_M,,216
33,feature.Area.og1.total,,216
33,feature.Area.og2.CWHvm_CW_HW_M,,1
33,feature.Area.og2.total,,1
33,feature.BasalArea000.managed.CWHvm_CW_HW_M,,226
33,feature.DBHg000.managed.CWHvm_CW_HW_M,,222
33,feature.Height.managed.CWHvm_CW_HW_M,,221
33,feature.MAI.managed.CWHvm_CW_HW_M,,227
33,feature.QMD.managed.CWHvm_CW_HW_M,,222
33,feature.SPH000.managed.CWHvm_CW_HW_M,,228
33,feature.Seral.CWHvm_CW_HW_M.immature,,153
33,feature.Seral.CWHvm_CW_HW_M.mature,,154
33,feature.Seral.CWHvm_CW_HW_M.overmature,,7
33,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
33,feature.Seral.CWHvm_CW_HW_M.young,,9
33,feature.Seral.immature,,153
33,feature.Seral.mature,,154
33,feature.Seral.overmature,,7
33,feature.Seral.regenerating,,8
33,feature.Seral.young,,9
33,feature.StemCount000.managed.CWHvm_CW_HW_M,,228
33,feature.StemCount125.managed.CWHvm_CW_HW_M,,229
33,feature.StemCount175.managed.CWHvm_CW_HW_M,,230
33,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,19
33,feature.Yield.managed.Total,,223
34,feature.Area.managed,,2
34,feature.Area.og1.CWHvm_CW_HW_M,,216
34,feature.Area.og1.total,,216
34,feature.Area.og2.CWHvm_CW_HW_M,,1
34,feature.Area.og2.total,,1
34,feature.Height.managed.CWHvm_CW_HW_M,,221
34,feature.QMD.managed.CWHvm_CW_HW_M,,222
34,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,53
34,feature.Yield.managed.Total,,223
35,feature.Area.managed,,2
35,feature.Area.og1.CWHvm_CW_HW_M,,216
35,feature.Area.og1.total,,216
35,feature.Area.og2.CWHvm_CW_HW_M,,1
35,feature.Area.og2.total,,1
35,feature.Height.managed.CWHvm_CW_HW_M,,221
35,feature.QMD.managed.CWHvm_CW_HW_M,,234
35,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,58
35,feature.Yield.managed.Total,,235
36,feature.Area.managed,,2
36,feature.Area.og1.CWHvm_CW_HW_M,,216
36,feature.Area.og1.total,,216
36,feature.Area.og2.CWHvm_CW_HW_M,,1
36,feature.Area.og2.total,,1
36,feature.Height.managed.CWHvm_CW_HW_M,,221
36,feature.QMD.managed.CWHvm_CW_HW_M,,239
36,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,58
36,feature.Yield.managed.Total,,240
37,feature.Area.managed,,2
37,feature.Area.og1.CWHvm_CW_HW_M,,216
37,feature.Area.og1.total,,216
37,feature.Area.og2.CWHvm_CW_HW_M,,1
37,feature.Area.og2.total,,1
37,feature.Height.managed.CWHvm_CW_HW_M,,221
37,feature.QMD.managed.CWHvm_CW_HW_M,,243
37,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,58
37,feature.Yield.managed.Total,,244
38,feature.Area.managed,,2
38,feature.Area.og1.CWHvm_CW_HW_M,,216
38,feature.Area.og1.total,,216
38,feature.Area.og2.CWHvm_CW_HW_M,,1
