TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
2,CC,product.HarvestedVolume.managed.CW.CC,0,R,,20
2,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,21
2,CC,product.HarvestedVolume.managed.HW.CC,0,R,,22
2,CC,product.HarvestedVolume.managed.Total.CC,0,R,,23
2,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,24
2,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,25
2,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,26
2,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,27
2,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,27
2,CC,product.SpeciesProp.managed.CW,0,R,,28
2,CC,product.SpeciesProp.managed.FDC,0,R,,29
2,CC,product.SpeciesProp.managed.HW,0,R,,30
2,CC,product.Treated.managed.CC,0,R,,31
2,CC,product.Yield.managed.CW,0,R,,20
2,CC,product.Yield.managed.FDC,0,R,,21
2,CC,product.Yield.managed.HW,0,R,,22
2,CC,product.Yield.managed.Total,0,R,,23
4,CC,product.HarvestedVolume.managed.CW.CC,0,R,,47
4,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,48
4,CC,product.HarvestedVolume.managed.HW.CC,0,R,,49
4,CC,product.HarvestedVolume.managed.Total.CC,0,R,,50
4,CC,product.Seral.area.immature.CWHvm_FDC_HW_H.CC,0,R,,51
4,CC,product.Seral.area.mature.CWHvm_FDC_HW_H.CC,0,R,,52
4,CC,product.Seral.area.overmature.CWHvm_FDC_HW_H.CC,0,R,,53
4,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_H.CC,0,R,,54
4,CC,product.Seral.area.young.CWHvm_FDC_HW_H.CC,0,R,,54
4,CC,product.SpeciesProp.managed.CW,0,R,,55
4,CC,product.SpeciesProp.managed.FDC,0,R,,56
4,CC,product.SpeciesProp.managed.HW,0,R,,57
4,CC,product.Treated.managed.CC,0,R,,58
4,CC,product.Yield.managed.CW,0,R,,47
4,CC,product.Yield.managed.FDC,0,R,,48
4,CC,product.Yield.managed.HW,0,R,,49
4,CC,product.Yield.managed.Total,0,R,,50
4,PCT,product.Treated.managed.PCT,0,R,,59
5,CC,product.HarvestedVolume.managed.CW.CC,0,R,,64
5,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,65
5,CC,product.HarvestedVolume.managed.Total.CC,0,R,,50
5,CC,product.SpeciesProp.managed.CW,0,R,,66
5,CC,product.SpeciesProp.managed.FDC,0,R,,67
5,CC,product.Treated.managed.CC,0,R,,58
5,CC,product.Yield.managed.CW,0,R,,64
5,CC,product.Yield.managed.FDC,0,R,,65
5,CC,product.Yield.managed.Total,0,R,,50
7,CC,product.HarvestedVolume.managed.CW.CC,0,R,,91
7,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,92
7,CC,product.HarvestedVolume.managed.HW.CC,0,R,,93
7,CC,product.HarvestedVolume.managed.Total.CC,0,R,,94
7,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,95
7,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,96
7,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,97
7,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,98
7,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,98
7,CC,product.SpeciesProp.managed.CW,0,R,,99
7,CC,product.SpeciesProp.managed.FDC,0,R,,100
7,CC,product.SpeciesProp.managed.HW,0,R,,101
7,CC,product.Treated.managed.CC,0,R,,102
7,CC,product.Yield.managed.CW,0,R,,91
7,CC,product.Yield.managed.FDC,0,R,,92
7,CC,product.Yield.managed.HW,0,R,,93
7,CC,product.Yield.managed.Total,0,R,,94
9,CC,product.HarvestedVolume.managed.CW.CC,0,R,,112
9,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,113
9,CC,product.HarvestedVolume.managed.HW.CC,0,R,,114
9,CC,product.HarvestedVolume.managed.Total.CC,0,R,,115
9,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,51
9,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,52
9,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,53
9,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,54
9,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,54
9,CC,product.SpeciesProp.managed.CW,0,R,,116
9,CC,product.SpeciesProp.managed.FDC,0,R,,117
9,CC,product.SpeciesProp.managed.HW,0,R,,118
9,CC,product.Treated.managed.CC,0,R,,58
9,CC,product.Yield.managed.CW,0,R,,112
9,CC,product.Yield.managed.FDC,0,R,,113
9,CC,product.Yield.managed.HW,0,R,,114
9,CC,product.Yield.managed.Total,0,R,,115
9,PCT,product.Treated.managed.PCT,0,R,,59
10,CC,product.HarvestedVolume.managed.CW.CC,0,R,,122
10,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,123
10,CC,product.HarvestedVolume.managed.Total.CC,0,R,,115
10,CC,product.SpeciesProp.managed.CW,0,R,,118
10,CC,product.SpeciesProp.managed.FDC,0,R,,124
10,CC,product.Treated.managed.CC,0,R,,58
10,CC,product.Yield.managed.CW,0,R,,122
10,CC,product.Yield.managed.FDC,0,R,,123
10,CC,product.Yield.managed.Total,0,R,,115
12,CC,product.HarvestedVolume.managed.CW.CC,0,R,,137
12,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,21
12,CC,product.HarvestedVolume.managed.HW.CC,0,R,,138
12,CC,product.HarvestedVolume.managed.Total.CC,0,R,,139
12,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,140
12,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,141
12,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,142
12,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,27
12,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,27
12,CC,product.SpeciesProp.managed.CW,0,R,,143
12,CC,product.SpeciesProp.managed.FDC,0,R,,144
12,CC,product.SpeciesProp.managed.HW,0,R,,145
12,CC,product.Treated.managed.CC,0,R,,146
12,CC,product.Yield.managed.CW,0,R,,137
12,CC,product.Yield.managed.FDC,0,R,,21
12,CC,product.Yield.managed.HW,0,R,,138
12,CC,product.Yield.managed.Total,0,R,,139
14,CC,product.HarvestedVolume.managed.CW.CC,0,R,,160
14,CC,product.HarvestedVolume.managed.HW.CC,0,R,,161
14,CC,product.HarvestedVolume.managed.Total.CC,0,R,,162
14,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,24
14,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,163
14,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,164
14,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,27
14,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,27
14,CC,product.SpeciesProp.managed.CW,0,R,,165
14,CC,product.SpeciesProp.managed.HW,0,R,,166
14,CC,product.Treated.managed.CC,0,R,,31
14,CC,product.Yield.managed.CW,0,R,,160
14,CC,product.Yield.managed.HW,0,R,,161
14,CC,product.Yield.managed.Total,0,R,,162
15,CC,product.HarvestedVolume.managed.CW.CC,0,R,,170
15,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,171
15,CC,product.HarvestedVolume.managed.HW.CC,0,R,,172
15,CC,product.HarvestedVolume.managed.Total.CC,0,R,,162
15,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,24
15,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,163
15,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,164
15,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,27
15,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,27
15,CC,product.SpeciesProp.managed.CW,0,R,,30
15,CC,product.SpeciesProp.managed.FDC,0,R,,28
15,CC,product.SpeciesProp.managed.HW,0,R,,144
15,CC,product.Treated.managed.CC,0,R,,31
15,CC,product.Yield.managed.CW,0,R,,170
15,CC,product.Yield.managed.FDC,0,R,,171
15,CC,product.Yield.managed.HW,0,R,,172
15,CC,product.Yield.managed.Total,0,R,,162
17,CC,product.HarvestedVolume.managed.CW.CC,0,R,,183
17,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,184
17,CC,product.HarvestedVolume.managed.HW.CC,0,R,,185
17,CC,product.HarvestedVolume.managed.Total.CC,0,R,,186
17,CC,product.Seral.area.immature.CWHvm_FDC_HW_L.CC,0,R,,187
17,CC,product.Seral.area.mature.CWHvm_FDC_HW_L.CC,0,R,,188
17,CC,product.Seral.area.overmature.CWHvm_FDC_HW_L.CC,0,R,,189
17,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_L.CC,0,R,,98
17,CC,product.Seral.area.young.CWHvm_FDC_HW_L.CC,0,R,,98
17,CC,product.SpeciesProp.managed.CW,0,R,,190
17,CC,product.SpeciesProp.managed.FDC,0,R,,191
17,CC,product.SpeciesProp.managed.HW,0,R,,192
17,CC,product.Treated.managed.CC,0,R,,193
17,CC,product.Yield.managed.CW,0,R,,183
17,CC,product.Yield.managed.FDC,0,R,,184
17,CC,product.Yield.managed.HW,0,R,,185
17,CC,product.Yield.managed.Total,0,R,,186
